YEAR,MONTH,Date,Transfer Station,COMMODITY,TONS,TRIPS,SECTOR
2011,7,07/18/2011,South Transfer Station,Recycling,0.153027,1,Residential
2011,7,07/18/2011,North Transfer Station,Organics,66.48,11,Residential
2011,7,07/19/2011,South Transfer Station,Garbage,18.644694,10,Residential
2011,7,07/22/2011,South Transfer Station,Recycling,292.472034,71,Residential
2011,7,07/22/2011,South Transfer Station,Organics,74.54,14,Residential
2011,7,07/24/2011,South Transfer Station,Recycling,2.258025,1,Residential
2011,7,07/26/2011,South Transfer Station,Garbage,358.925405,84,Residential
2011,7,07/26/2011,South Transfer Station,Recycling,0.042255,1,Residential
2011,7,07/27/2011,South Transfer Station,Recycling,0.071205,1,Residential
2011,7,07/29/2011,South Transfer Station,Organics,76.83,12,Residential
2011,8,08/05/2011,South Transfer Station,Garbage,10.622083,12,Residential
2011,8,08/07/2011,South Transfer Station,Garbage,1.495254,3,Residential
2011,8,08/08/2011,South Transfer Station,Recycling,0.147696,1,Residential
2011,8,08/09/2011,South Transfer Station,Recycling,330.131502,72,Residential
2011,8,08/10/2011,North Transfer Station,Organics,94.39,14,Residential
2011,8,08/11/2011,South Transfer Station,Recycling,302.089703,72,Residential
2011,8,08/12/2011,South Transfer Station,Organics,62.23,11,Residential
2011,8,08/13/2011,South Transfer Station,Garbage,0.397108,3,Residential
2011,8,08/13/2011,South Transfer Station,Recycling,1.038624,1,Residential
2011,8,08/16/2011,North Transfer Station,Organics,60.49,11,Residential
2011,8,08/17/2011,South Transfer Station,Garbage,15.540025,13,Residential
2011,8,08/17/2011,South Transfer Station,Organics,148.335109,32,Residential
2011,8,08/18/2011,South Transfer Station,Organics,64.24,13,Residential
2011,8,08/19/2011,North Transfer Station,Organics,59.64,10,Residential
2009,11,11/19/2009,South Transfer Station,Recycling,306.791383,68,Residential
2009,11,11/19/2009,South Transfer Station,Organics,21.97,5,Residential
2009,11,11/20/2009,South Transfer Station,Garbage,22.238229,11,Residential
2009,11,11/21/2009,South Transfer Station,Organics,0.272948,1,Residential
2009,11,11/24/2009,North Transfer Station,Garbage,197.788944,42,Residential
2009,11,11/24/2009,North Transfer Station,Organics,174.54,27,Residential
2009,11,11/27/2009,South Transfer Station,Garbage,21.301208,12,Residential
2009,11,11/28/2009,South Transfer Station,Organics,56.87,9,Residential
2009,11,11/30/2009,South Transfer Station,Garbage,9.476919,8,Residential
2009,12,12/02/2009,South Transfer Station,Recycling,337.631131,68,Residential
2009,12,12/03/2009,South Transfer Station,Garbage,246.52431,45,Residential
2009,12,12/03/2009,South Transfer Station,Garbage,9.359475,9,Residential
2009,12,12/03/2009,South Transfer Station,Recycling,316.055046,67,Residential
2009,12,12/04/2009,South Transfer Station,Organics,62.38,10,Residential
2009,12,12/07/2009,North Transfer Station,Garbage,106.039453,29,Residential
2009,12,12/08/2009,North Transfer Station,Garbage,157.139768,40,Residential
2009,12,12/12/2009,South Transfer Station,Recycling,3.322084,2,Residential
2009,12,12/13/2009,South Transfer Station,Garbage,0.542486,3,Residential
2009,12,12/14/2009,North Transfer Station,Organics,56.63,13,Residential
2009,12,12/18/2009,South Transfer Station,Garbage,255.215055,50,Residential
2009,12,12/19/2009,South Transfer Station,Garbage,-12.76,3,Residential
2009,12,12/19/2009,South Transfer Station,Organics,0.289913,1,Residential
2009,12,12/20/2009,South Transfer Station,Garbage,1.605441,5,Residential
2009,12,12/23/2009,North Transfer Station,Garbage,166.248676,41,Residential
2009,12,12/23/2009,South Transfer Station,Garbage,214.834211,44,Residential
2009,12,12/24/2009,South Transfer Station,Garbage,214.898355,45,Residential
2009,12,12/24/2009,South Transfer Station,Recycling,296.090474,71,Residential
2009,12,12/26/2009,South Transfer Station,Organics,62.118875,19,Residential
2009,12,12/27/2009,South Transfer Station,Garbage,0.481631,4,Residential
2009,12,12/29/2009,South Transfer Station,Organics,47.13,9,Residential
2010,1,01/04/2010,South Transfer Station,Recycling,412.090922,77,Residential
2010,1,01/04/2010,South Transfer Station,Organics,86.18,15,Residential
2010,1,01/04/2010,South Transfer Station,Organics,119.82,25,Residential
2010,1,01/05/2010,South Transfer Station,Recycling,385.787014,75,Residential
2010,1,01/05/2010,South Transfer Station,Organics,124.97,24,Residential
2010,1,01/06/2010,South Transfer Station,Garbage,249.551968,52,Residential
2010,1,01/07/2010,North Transfer Station,Organics,52.23,11,Residential
2010,1,01/08/2010,South Transfer Station,Recycling,344.027423,73,Residential
2010,1,01/11/2010,South Transfer Station,Garbage,9.712857,7,Residential
2010,1,01/12/2010,South Transfer Station,Recycling,390.25745,76,Residential
2010,1,01/12/2010,North Transfer Station,Organics,42.77,9,Residential
2010,1,01/12/2010,South Transfer Station,Organics,95.47,20,Residential
2010,1,01/13/2010,South Transfer Station,Organics,65.94,19,Residential
2010,1,01/15/2010,South Transfer Station,Recycling,327.695769,71,Residential
2010,1,01/16/2010,South Transfer Station,Garbage,1.06855,4,Residential
2010,1,01/18/2010,South Transfer Station,Organics,35.49,8,Residential
2010,1,01/19/2010,South Transfer Station,Garbage,215.458511,50,Residential
2010,1,01/19/2010,South Transfer Station,Garbage,10.526041,9,Residential
2010,1,01/19/2010,South Transfer Station,Organics,61.09,11,Residential
2010,1,01/20/2010,South Transfer Station,Organics,69.13,17,Residential
2010,1,01/22/2010,North Transfer Station,Organics,55.82,13,Residential
2010,1,01/22/2010,South Transfer Station,Organics,44.49,9,Residential
2010,1,01/27/2010,North Transfer Station,Organics,45.96,11,Residential
2010,1,01/28/2010,South Transfer Station,Garbage,197.462979,41,Residential
2010,1,01/29/2010,North Transfer Station,Garbage,184.69093,44,Residential
2010,1,01/29/2010,South Transfer Station,Garbage,26.658105,12,Residential
2010,1,01/29/2010,South Transfer Station,Recycling,302.016702,72,Residential
2010,1,01/29/2010,South Transfer Station,Organics,36.26,9,Residential
2010,2,02/02/2010,South Transfer Station,Recycling,291.013605,68,Residential
2010,2,02/02/2010,South Transfer Station,Organics,74.01,18,Residential
2010,2,02/04/2010,South Transfer Station,Garbage,226.405264,44,Residential
2010,2,02/04/2010,South Transfer Station,Organics,85.76,21,Residential
2010,2,02/05/2010,South Transfer Station,Recycling,301.224209,70,Residential
2010,2,02/06/2010,South Transfer Station,Recycling,2.715486,2,Residential
2010,2,02/09/2010,North Transfer Station,Garbage,167.135122,42,Residential
2010,2,02/10/2010,North Transfer Station,Garbage,170.171795,42,Residential
2010,2,02/13/2010,South Transfer Station,Recycling,3.283644,2,Residential
2010,2,02/17/2010,South Transfer Station,Garbage,13.135179,10,Residential
2010,2,02/17/2010,North Transfer Station,Organics,52.3,13,Residential
2010,2,02/18/2010,North Transfer Station,Garbage,140.420952,34,Residential
2010,2,02/18/2010,South Transfer Station,Garbage,232.438943,47,Residential
2010,2,02/22/2010,South Transfer Station,Organics,62.62,13,Residential
2010,2,02/22/2010,South Transfer Station,Organics,177.94,23,Residential
2010,2,02/23/2010,North Transfer Station,Organics,92.75,15,Residential
2010,2,02/23/2010,South Transfer Station,Organics,56.94,12,Residential
2010,2,02/25/2010,South Transfer Station,Organics,70.54,13,Residential
2010,2,02/25/2010,South Transfer Station,Organics,134.22,22,Residential
2010,2,02/26/2010,South Transfer Station,Garbage,267.104226,53,Residential
2010,2,02/26/2010,South Transfer Station,Organics,72.34,14,Residential
2010,2,02/27/2010,North Transfer Station,Garbage,0.304466,3,Residential
2010,3,03/02/2010,South Transfer Station,Recycling,297.332194,72,Residential
2010,3,03/02/2010,North Transfer Station,Organics,52.85,10,Residential
2010,3,03/02/2010,South Transfer Station,Organics,133.35,22,Residential
2010,3,03/03/2010,South Transfer Station,Organics,54.51,12,Residential
2010,3,03/03/2010,South Transfer Station,Organics,112.81,23,Residential
2010,3,03/06/2010,South Transfer Station,Recycling,2.165859,1,Residential
2010,3,03/07/2010,South Transfer Station,Garbage,0.006842,2,Residential
2010,3,03/08/2010,North Transfer Station,Garbage,176.192242,40,Residential
2010,3,03/08/2010,South Transfer Station,Recycling,319.468271,73,Residential
2010,3,03/09/2010,South Transfer Station,Garbage,238.34446,52,Residential
2010,3,03/13/2010,South Transfer Station,Garbage,4.295694,3,Residential
2010,3,03/15/2010,South Transfer Station,Garbage,224.699173,50,Residential
2010,3,03/16/2010,North Transfer Station,Organics,66.75,12,Residential
2010,3,03/17/2010,South Transfer Station,Organics,85.58,18,Residential
2010,3,03/18/2010,North Transfer Station,Organics,78.55,12,Residential
2010,3,03/18/2010,South Transfer Station,Organics,46.02,9,Residential
2010,3,03/19/2010,South Transfer Station,Organics,52.11,9,Residential
2010,3,03/20/2010,South Transfer Station,Garbage,3.462726,2,Residential
2010,3,03/22/2010,South Transfer Station,Garbage,227.39974,49,Residential
2010,3,03/22/2010,South Transfer Station,Recycling,304.01545,74,Residential
2010,3,03/22/2010,North Transfer Station,Organics,111.26,18,Residential
2010,3,03/24/2010,South Transfer Station,Organics,147.3,21,Residential
2010,3,03/26/2010,North Transfer Station,Organics,65.31,11,Residential
2010,3,03/28/2010,South Transfer Station,Recycling,2.354288,1,Residential
2010,3,03/29/2010,South Transfer Station,Recycling,319.58085,72,Residential
2010,4,04/03/2010,South Transfer Station,Garbage,0.007056,2,Residential
2010,4,04/05/2010,South Transfer Station,Garbage,12.095901,23,Residential
2010,4,04/06/2010,North Transfer Station,Organics,51.78,11,Residential
2010,4,04/07/2010,North Transfer Station,Garbage,159.989543,49,Residential
2010,4,04/07/2010,South Transfer Station,Garbage,230.365387,48,Residential
2010,4,04/08/2010,South Transfer Station,Organics,54.85,9,Residential
2010,4,04/10/2010,South Transfer Station,Garbage,0.544296,3,Residential
2010,4,04/12/2010,South Transfer Station,Garbage,17.650131,22,Residential
2010,4,04/14/2010,North Transfer Station,Organics,123.75,18,Residential
2010,4,04/16/2010,South Transfer Station,Recycling,279.040993,67,Residential
2010,4,04/17/2010,North Transfer Station,Garbage,1.994168,4,Residential
2010,4,04/18/2010,South Transfer Station,Garbage,0.752432,9,Residential
2010,4,04/19/2010,North Transfer Station,Organics,148.1,23,Residential
2010,4,04/22/2010,North Transfer Station,Garbage,165.980665,49,Residential
2010,4,04/26/2010,South Transfer Station,Garbage,251.42547,58,Residential
2010,4,04/27/2010,South Transfer Station,Garbage,34.657957,36,Residential
2010,4,04/27/2010,North Transfer Station,Organics,157.4,25,Residential
2010,5,05/03/2010,South Transfer Station,Recycling,332.071782,76,Residential
2010,5,05/03/2010,South Transfer Station,Organics,30.35,7,Residential
2010,5,05/04/2010,North Transfer Station,Garbage,207.401953,58,Residential
2010,5,05/05/2010,North Transfer Station,Garbage,158.706503,53,Residential
2010,5,05/06/2010,North Transfer Station,Garbage,154.900947,46,Residential
2010,5,05/06/2010,North Transfer Station,Organics,142.59,24,Residential
2010,5,05/06/2010,South Transfer Station,Organics,40.46,7,Residential
2010,5,05/08/2010,North Transfer Station,Garbage,1.86045,7,Residential
2010,5,05/09/2010,North Transfer Station,Garbage,0.30654,2,Residential
2010,5,05/11/2010,South Transfer Station,Recycling,306.639498,75,Residential
2010,5,05/12/2010,North Transfer Station,Organics,241.13,35,Residential
2010,5,05/14/2010,North Transfer Station,Organics,189.95,26,Residential
2010,5,05/15/2010,North Transfer Station,Garbage,1.61616,5,Residential
2010,5,05/17/2010,South Transfer Station,Organics,46.64,9,Residential
2010,5,05/18/2010,South Transfer Station,Organics,40.6,8,Residential
2010,5,05/18/2010,South Transfer Station,Organics,229.21483,33,Residential
2010,5,05/19/2010,North Transfer Station,Organics,242.68,36,Residential
2010,5,05/20/2010,South Transfer Station,Garbage,8.294787,21,Residential
2010,5,05/21/2010,South Transfer Station,Recycling,284.100016,72,Residential
2010,5,05/25/2010,North Transfer Station,Garbage,212.710208,54,Residential
2010,5,05/26/2010,South Transfer Station,Garbage,12.072807,29,Residential
2010,5,05/26/2010,South Transfer Station,Recycling,308.770074,72,Residential
2010,5,05/27/2010,North Transfer Station,Garbage,167.136563,49,Residential
2010,5,05/27/2010,South Transfer Station,Recycling,279.60715,68,Residential
2010,5,05/27/2010,North Transfer Station,Organics,168.56,27,Residential
2010,5,05/30/2010,North Transfer Station,Garbage,0.29046,2,Residential
2010,5,05/31/2010,South Transfer Station,Recycling,303.109856,73,Residential
2010,6,06/01/2010,South Transfer Station,Garbage,34.718945,30,Residential
2010,6,06/02/2010,South Transfer Station,Garbage,13.7712,23,Residential
2010,6,06/02/2010,South Transfer Station,Recycling,312.159567,70,Residential
2010,6,06/02/2010,South Transfer Station,Organics,35.18,7,Residential
2010,6,06/03/2010,North Transfer Station,Organics,155.7,24,Residential
2010,6,06/03/2010,South Transfer Station,Organics,36.75,7,Residential
2010,6,06/04/2010,South Transfer Station,Garbage,16.333152,26,Residential
2010,6,06/06/2010,South Transfer Station,Garbage,0,2,Residential
2010,6,06/06/2010,South Transfer Station,Garbage,0.603381,9,Residential
2010,6,06/07/2010,South Transfer Station,Organics,54.21,9,Residential
2010,6,06/08/2010,South Transfer Station,Organics,37.11,7,Residential
2010,6,06/09/2010,South Transfer Station,Garbage,255.084309,53,Residential
2010,6,06/10/2010,South Transfer Station,Organics,209.909907,33,Residential
2010,6,06/11/2010,South Transfer Station,Garbage,263.768247,51,Residential
2010,6,06/11/2010,South Transfer Station,Garbage,5.874228,23,Residential
2010,6,06/12/2010,South Transfer Station,Garbage,5.026751,17,Residential
2010,6,06/15/2010,South Transfer Station,Garbage,239.302699,48,Residential
2010,6,06/15/2010,South Transfer Station,Organics,311.2402,40,Residential
2010,6,06/16/2010,South Transfer Station,Garbage,263.151171,51,Residential
2010,6,06/16/2010,South Transfer Station,Organics,49.01,11,Residential
2010,6,06/17/2010,South Transfer Station,Recycling,299.255161,70,Residential
2010,6,06/18/2010,South Transfer Station,Organics,78.74,12,Residential
2010,6,06/20/2010,South Transfer Station,Garbage,0,2,Residential
2010,6,06/20/2010,South Transfer Station,Recycling,2.065536,1,Residential
2010,6,06/21/2010,South Transfer Station,Garbage,16.396831,20,Residential
2010,6,06/22/2010,South Transfer Station,Garbage,17.44331,30,Residential
2010,6,06/24/2010,South Transfer Station,Garbage,231.032047,44,Residential
2010,6,06/27/2010,South Transfer Station,Garbage,0,2,Residential
2010,6,06/29/2010,North Transfer Station,Organics,173.84,26,Residential
2010,6,06/30/2010,North Transfer Station,Organics,191.87,27,Residential
2010,7,07/02/2010,North Transfer Station,Organics,120.52,21,Residential
2010,7,07/05/2010,South Transfer Station,Garbage,8.363221,18,Residential
2010,7,07/06/2010,North Transfer Station,Garbage,264.188101,64,Residential
2010,7,07/06/2010,South Transfer Station,Organics,40.57,9,Residential
2010,7,07/06/2010,South Transfer Station,Organics,229.961175,39,Residential
2010,7,07/07/2010,South Transfer Station,Garbage,7.994391,25,Residential
2010,7,07/07/2010,South Transfer Station,Recycling,331.767462,75,Residential
2010,7,07/07/2010,North Transfer Station,Organics,156.46,23,Residential
2010,7,07/08/2010,North Transfer Station,Organics,162.91,25,Residential
2010,7,07/09/2010,South Transfer Station,Garbage,251.929033,47,Residential
2010,7,07/12/2010,South Transfer Station,Organics,66.66,12,Residential
2010,7,07/13/2010,South Transfer Station,Garbage,15.216292,26,Residential
2010,7,07/13/2010,North Transfer Station,Organics,145.32,24,Residential
2010,7,07/14/2010,North Transfer Station,Organics,131.93,23,Residential
2010,7,07/18/2010,South Transfer Station,Recycling,2.603963,1,Residential
2010,7,07/19/2010,North Transfer Station,Organics,151.98,24,Residential
2010,7,07/19/2010,South Transfer Station,Organics,20.65,6,Residential
